761350846844170240|20160804195921|@InfoStrat|Thanks to all who attended our webinar on Microsoft Dynamics Field Service today|v=6.2,a=4.08,d=5.84,hit=1,key=field
761280990350307328|20160804152146|@Jukestahh|My Xbox is broken called Microsoft and they are no help idk if I wanna play anymore might just go play old cods on the 360 for fun|v=6.42,a=6.41,d=5.38,hit=2,key=broken-fun
761280941247467520|20160804152134|@styllers|@KhalidKhan2367 any notable Paki ceo of Google Microsoft no...... Notable pakis are in isis... ND you r proud of that aren't you|v=8.03,a=5.56,d=6.74,hit=1,key=proud
761280675764985857|20160804152031|@1stYearAdvising|If you are registered for classes then you have access to Microsoft office 365 for FREE. Access the download through your blackboard account|v=5.24,a=4.08,d=5.59,hit=1,key=office
761279855623229440|20160804151716|@chase_joubert|@Francois_Dsm @liam_fortyFs @ericprydz @djcarnage @POTUS @deadmau5 Joel is busy drawing mau5 heads on Microsoft Paint 😅|v=5.62,a=4.1,d=5.75,hit=1,key=paint
761279663691927552|20160804151630|@malvernrunner|Wow, had to turn off power management of my WiFi adapter to get it to work. Top work Microsoft not everyone is PC savvy|v=6.54,a=6.67,d=7.28,hit=1,key=power
761279457269211137|20160804151541|@DreamnetRob|@TimmyinWV I know both Apple and Microsoft are working hard to hide the file system from the user.|v=4.78,a=5.19,d=4.64,hit=2,key=hard-hide
761279317154287616|20160804151507|@lacifaeria|And now we're back to the Host Process for Setting Synchronization and Microsoft Volume Shadow Copy service...|v=4.35,a=4.3,d=4.19,hit=1,key=shadow
761279105908236288|20160804151417|@pwnsdx|@RichGreenhill @jeremyburge @Ned_Donovan Hell yeah +1% for Microsoft|v=2.24,a=5.38,d=3.24,hit=1,key=hell
761279058240008192|20160804151406|@cheapo7|Free cabs now for Microsoft fans. Lyft, a uber like service, gives free credit with code CHIC now. Holy savings.|v=8.26,a=5.15,d=6.35,hit=2,key=free-free
761279020331896836|20160804151356|@C_Jarhart|@emmabr0 Microsoft Word humor can't be beat|v=8.56,a=5.5,d=6.08,hit=1,key=humor
761278795697512448|20160804151303|@cheapo7|Take ur taxi freebie Microsoft fans. Uber rival Lyft gives promo rides w Lyft credit code CHIC today. Its rocking.|v=5,a=3.41,d=4.64,hit=1,key=taxi
761278736432041984|20160804151249|@Persiankidd|ThisWhole Cortana thing on Xbox one has got to be the dumbest idea Microsoft could have came out@XboxSupport @XboxSupport @XboxIE_Official|v=7,a=5.86,d=6.26,hit=1,key=idea
761278286655696896|20160804151102|@ianamm|@MicrosoftStore I sure have! Love all the fantastic #Microsoft products and #Xbox demos!|v=8.72,a=6.44,d=7.11,hit=1,key=love
761278053066665985|20160804151006|@TormodHystad|And no thanks to @Microsoft, the remote assistance tools in #Win10 are (a) hard to find and (b) didn't work.|v=5.22,a=5.12,d=5.59,hit=1,key=hard
761277340118724608|20160804150716|@annyettroyale|I got 6 R Kelly tickets at the Microsoft Theater Oct 22  .. Orchestra seat $113 each who wants them ?|v=5.32,a=3.19,d=4.99,hit=2,key=orchestra-seat
761277224678850560|20160804150648|@odonawho|Spewing all my self hatred into Microsoft Word.|v=1.98,a=6.66,d=4.3,hit=1,key=hatred
761277199731286016|20160804150642|@toxicdata|Great, i just install #Windows10AnniversaryUpdate and it deleted all my other partitions with Linux and toxic waste, thanks @Microsoft|v=2.1,a=6.4,d=4.42,hit=1,key=toxic
761277019787235328|20160804150600|@Onesensitiveone|@BoyEpic @Microsoft @Xbox last time I played a video game was a Nintendo64. I Tried my sons Xbox & PS4-for shits n giggles my hands cramped|v=6.16,a=5.31,d=5.25,hit=2,key=time-game
761277001151807488|20160804150555|@CoachLosFlores|iWork's is infinitely better than Microsoft Office. So easy to use and I literally just got it yesterday.  #Apple #MacBook|v=7.1,a=4.48,d=7,hit=1,key=easy
761276892167049216|20160804150529|@JohnnyOCAN|@BoyEpic @Microsoft @Xbox if u tell us ur real name after over TWO YEARS|v=5.55,a=4.25,d=5.16,hit=1,key=name
761276474976501762|20160804150350|@DialUp56k|@windowsdev I'm angry because your brainless CEO wants to turn Microsoft into cloud stuff. I want my PC-focused company back!!!|v=2.85,a=7.17,d=5.55,hit=1,key=angry
761276363579887616|20160804150323|@nataliereed84|@puckett101 And I wish Forza wasn't Microsoft exclusive so I could PLAY the damn things.|v=7.09,a=5.16,d=5.28,hit=1,key=wish
761276277693243392|20160804150303|@reinventjulie|I love to toy with scammers who tell me there is a prob with my Microsoft when I have a Mac.The words I learn when they find out. #Catmouse|v=7.98,a=5.59,d=6.46,hit=3,key=love-toy-learn
761276143458738176|20160804150231|@TheDeadliest_11|@BoyEpic @Microsoft @Xbox GOD DAMN IT! Why couldnt you get a ps fucking 4|v=8.15,a=5.95,d=5.88,hit=1,key=god
761276102698491904|20160804150221|@chris_neto|#AVeverywhere When you tell the lady at Checkout that the menu board is showing a microsoft error and she looks at you and laughs. #avtweeps|v=4.82,a=3.36,d=4.98,hit=1,key=board
761276064794640384|20160804150212|@olakunlekas|Bill Gates (Microsoft founder) reads 50 books per year. Mark Zuckerberg (Facebook founder) reads at least one book every two weeks. - Inc.|v=5.72,a=4.17,d=5.3,hit=1,key=book
761276021668798464|20160804150202|@zinechik|I spent 0 minutes doing microsoft health bonus. 0 calories burned. #LoseIt|v=6.81,a=5.13,d=5.83,hit=1,key=health
761275994606931969|20160804150155|@bobylevlyubomi1|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761275912281133056|20160804150135|@dekabrinabaran3|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761275827589746688|20160804150115|@golubevaaron86|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761275802843361280|20160804150109|@fedoseevayuzef3|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761275365192982529|20160804145925|@16BitBeard|Why I've always laughed at Microsoft protesting OEM bloatware, they have profited from the circle as well, the whinging is just PR.|v=5.67,a=3.86,d=5.03,hit=1,key=circle
761275317923160064|20160804145914|@OliverAndrea1|70-401: in the lump my humble self must towards communique hereabout microsoft created universe medial turn baron 2007 scan: fYaljCWlX|v=5.22,a=4.22,d=4.54,hit=2,key=lump-humble
761275269898469377|20160804145902|@LyftCouponsGuy|Fifty bucks in free rides Microsoft fans. Lyft credit code CHIC gives $50 in free rides to top uber promo. Its rocking.|v=8.26,a=5.15,d=6.35,hit=2,key=free-free
761275113824280580|20160804145825|@Manugaogomes|@PokemonGoApp I hope you received my tweet, and I hope you develop this App with Microsoft for the satisfaction of all Windows Phone users|v=7.05,a=5.44,d=5.52,hit=2,key=hope-hope
761275053396811776|20160804145811|@chuntikevinn|the microsoft theatre are real ones for giving me these free tickets 👌🏻🙌🏻|v=8.26,a=5.15,d=6.35,hit=1,key=free
761275014234669057|20160804145801|@LyftCouponsGuy|$50 in free cabs for Microsoft fans. Lyft strikes back at uber with promo code CHIC for free ride credit. Superb deal.|v=8.26,a=5.15,d=6.35,hit=2,key=free-free
761274904922599424|20160804145735|@Sunfell|I've chosen to surrender to the 'dark side' and get an iPhone. It'll play nice with both my Microsoft stuff and all the apps I already own.|v=6.55,a=4.38,d=5.58,hit=1,key=nice
761274753969639424|20160804145659|@Sunfell|I'm still sad about the slow death of Windows Phone, but that's more Microsoft's fault than anything. No one wrote apps. Apps are life.|v=2.5,a=4.01,d=3.89,hit=4,key=sad-slow-death-fault
761274627440144384|20160804145629|@enterzalman|@ZhugeEX The car is my favorite Microsoft character.|v=7.73,a=6.24,d=6.98,hit=1,key=car
761274396002570240|20160804145534|@AlishanCo_|Honestly aiming to work for either apple,microsoft,intel,amazon, HPE in san jose, might try to be a dj in SF/SJ on weekends too just 4 fun|v=8.37,a=7.22,d=6.8,hit=1,key=fun
761273904832901122|20160804145337|@Welcorian|@Windows much better performance wise I'm very happy. Microsoft edge still needs quite a bit of work|v=7.52,a=3.91,d=6.7,hit=1,key=wise
761273417790328832|20160804145141|@kathleenbrewerr|#Microsoft Office just updated on my work computer and I'm having trouble adapting atm. #whatisthis|v=4.99,a=5.2,d=5.27,hit=3,key=office-computer-trouble
761273209765453824|20160804145051|@xzombie256|@Microsoft it, it said do you own this game or app and now it's 50% off and still don't let me|v=6.98,a=5.89,d=5.7,hit=1,key=game
761273044086075392|20160804145012|@TeAngeloS|Glad Harvard gave me Microsoft Office 2016 for free so I don't have to use money out of my pocket|v=7.13,a=4.86,d=6.03,hit=3,key=office-free-money
761273024364605441|20160804145007|@RobynsWorld|Is there a way in #Windows10 to add the DAY of the week in the status bar along with date and time???? #Microsoft|v=6.42,a=5,d=5.47,hit=1,key=bar
761272974649466880|20160804144955|@xzombie256|@Microsoft hey so when I tried to get rainbow six siege When it was free play days for it it said owned so I go it and it said I can't play|v=8.2,a=4.89,d=5.53,hit=2,key=rainbow-free
761272351417782272|20160804144726|@NYCLAPDX|a hobgoblin loses his job every time an excel macro runs correctly @Microsoft (hobgoblin unemployment at 0%)|v=5.31,a=4.64,d=4.63,hit=1,key=time
761272116398415872|20160804144630|@TwitchHMN|@Microsoft been waiting on the phone for 20 mins now what the hell is going on!|v=2.24,a=5.38,d=3.24,hit=1,key=hell
761271830875410432|20160804144522|@jclu13|@DadaToast @serena_sux if only my parents tried selling my Microsoft paint creations I'd be rich.|v=5.62,a=4.1,d=5.75,hit=1,key=paint
761271694191452160|20160804144450|@_4nd3r50n_|new @xbox one s, looks sweet as fuck but is as slow as usually #dafuq? Get you shit together @Microsoft|v=3.93,a=3.39,d=4.35,hit=1,key=slow
761271434928852992|20160804144348|@holgerkenn|cat /proc/version . Linux version 3.4.0-Microsoft (Microsoft@Microsoft.com) (gcc version 4.7 (GCC) ) . Hell just froze over.|v=5.72,a=4.38,d=6.16,hit=1,key=cat
761271226723696640|20160804144258|@dakshak279|Satya Nadella says this book gave him the 'intuition' he needed to revamp Microsoft #Tech|v=5.72,a=4.17,d=5.3,hit=1,key=book
761271225758789632|20160804144258|@_PXAL|I remember a very long while back I went to the Microsoft store and like. There was this desktop computer where you change the position of-|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761270886804652032|20160804144137|@StavEllis|@hellogames can you tell Microsoft it's ok to have joe danger 2 on backwards compat? Strange how 1 is there but not 2?|v=2.95,a=7.32,d=3.59,hit=1,key=danger
761270813160910848|20160804144120|@Mooshibit|I would never go Mac, but god damn does @Microsoft make me consider it at times with Windows breaking at random.|v=8.15,a=5.95,d=5.88,hit=1,key=god
761270410923089920|20160804143944|@bftcpa|@Windows yes, I bought my first computer at a Microsoft Store in 2011.|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761270282770321408|20160804143913|@abbasiam79|@Microsoft any chance of you guys bringing youe people hub to android?|v=6.69,a=5.69,d=5.37,hit=2,key=chance-people
761269260857577473|20160804143510|@alpaholic_11|Installing ms office should take another Aeon years. Sit back and relax.. Thank you. Microsoft office.|v=5.24,a=4.08,d=5.59,hit=1,key=office
761269250879356928|20160804143507|@Playgamers|VIF OSLO unlocked 1 achievement in Microsoft Bingo and increased their gamerscore with 55 to 400 in that game and 37306 total|v=7.52,a=5.73,d=6.05,hit=2,key=achievement-game
761269129215037444|20160804143438|@Hopsizzle|@Spotify if I wasn't on a family plan, I'd ditch this service and go to something else like Microsoft's Groove or something.|v=7.65,a=4.8,d=6,hit=1,key=family
761268493136211968|20160804143207|@iustinsitnikov2|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761268338408484864|20160804143130|@Sonicbat98|@WinterSkyGamer @MyNintendoNews No, Sony and Microsoft had no interest in bayonetta 2 and it's thanks to Nintendo it even got made.|v=6.97,a=5.66,d=5.88,hit=1,key=interest
761268089380081669|20160804143030|@IanRobinson|How times have changed. Microsoft Surface TV ads with line “I couldn’t do that with my Mac.” in them. Pity the puck has moved on… #ipadPro|v=3.37,a=3.72,d=4.12,hit=1,key=pity
761267990038020096|20160804143007|@B4itHappensUSA|@MikaelThalen Microsoft "we can see how many happy supporters there are!"|v=8.21,a=6.49,d=6.63,hit=1,key=happy
761267800023392256|20160804142921|@soulraq|Is name dropping Mac what microsoft have to do to actually shift their products? That’s mad.|v=5.55,a=4.25,d=5.16,hit=1,key=name
761267765940367360|20160804142913|@braxtoncreekmor|@stampylongnose If I beat the ender dragon on PS3 on survival could I sell the game to Microsoft for 2.5 billion dollars|v=6.98,a=5.89,d=5.7,hit=1,key=game
761267610923130880|20160804142836|@warmbeeer|i need Microsoft word and help building my resume 😩|v=5.29,a=3.92,d=5.25,hit=1,key=building
761266891952365568|20160804142545|@tomwarren|I've switched full time to Microsoft Edge today. Let's see how this goes|v=5.31,a=4.64,d=4.63,hit=1,key=time
761266773983322112|20160804142517|@KSTAJUSTIN2306|@MicrosoftTpNews @megastuffs nice maybe Android and Microsoft Windows 10 will be the same company owned by Google who knows|v=6.55,a=4.38,d=5.58,hit=1,key=nice
761266746426740736|20160804142510|@Nathan_S_P|@Microsoft Plz fix the bugs though. Seems like lazy coding on a lot of things.|v=4.38,a=2.65,d=4.07,hit=1,key=lazy
761266432122519553|20160804142355|@derekaka95|and how can Microsoft release background playback on Xbox when their music app doesn't even support it.|v=8.13,a=5.32,d=6.39,hit=1,key=music
761266405035511808|20160804142349|@ArDAlessandro|@Xbox @XboxP3 just something I've been thinking about. All love to you guys, all love to Microsoft. I'll always love you guys! Thank you.|v=8.72,a=6.44,d=7.11,hit=3,key=love-love-love
761266222323277824|20160804142305|@BaileyB45891361|Banausic analytical control unit home-stabile authentication fostering courses among microsoft mcse difference...|v=5.59,a=3.75,d=5.11,hit=1,key=unit
761266097756581888|20160804142236|@derekrice2345|I Loved Windows Defender For My HP Pavilion Windows 10 Anniversary It's Really Help Thanks To @Microsoft|v=8.64,a=6.38,d=6.62,hit=1,key=loved
761266006010408960|20160804142214|@mattpodwysocki|@RReverser we love our @nodejs at Microsoft! Fun community to be in for sure here|v=8.58,a=6.93,d=6.93,hit=2,key=love-fun
761265941749653504|20160804142158|@Sjd_22|@Adobe @Microsoft @UN Have the staff at @AppleSupport been told not to discuss the inaccessibility of post 10.6 scroll bars?  I hope not…|v=7.05,a=5.44,d=5.52,hit=1,key=hope
761265759297429507|20160804142115|@CrunkPopeye|One of the dumbest digital mistakes i made was buying PAGES, NUMBERS, KEYNOTE INSTEAD OF MICROSOFT OFFICE FOR MAC. SMH.|v=5.24,a=4.08,d=5.59,hit=1,key=office
761265600995860481|20160804142037|@kadicoffee|@seanhannity see windmills do you see outside of, DC,  car plants , Boeing, Microsoft etc-do they run on oil/ coal or green-HRC is anti oil|v=7.73,a=6.24,d=6.98,hit=1,key=car
761265316697518080|20160804141929|@scipleaders|On Thursday, August 11 #SCIPLeaders will have its Family and Friends Day hosted @Microsoft with an “Around the World” theme.|v=7.65,a=4.8,d=6,hit=1,key=family
761265306136227840|20160804141927|@KSTAJUSTIN2306|@Windows @Microsoft that's what I want for my birthday|v=7.84,a=6.68,d=5.89,hit=1,key=birthday
761265290051223552|20160804141923|@MrClicko|Hey, @Microsoft, any chance that the #AnniversaryUpdate will be installed before we celebrate the second birthday of #Windows10? #99percent|v=6.89,a=6.1,d=5.17,hit=2,key=chance-birthday
761265068482793472|20160804141830|@MobileTrendsUS|#followback Grab the entry-level Surface Book for $150 less right now!: The Microsoft Store in the U.S. is currently selling th...  #news|v=5.72,a=4.17,d=5.3,hit=1,key=book
761264973720977409|20160804141808|@froligozene|@da_667 @petrillic Binary logging, like the wondrous Microsoft binary registry. Failed to learn the lessons of Kernighan et al.|v=7.15,a=5.39,d=6.34,hit=1,key=learn
761264941026324480|20160804141800|@serialtoon|@thurrott I thought it would have been “ yea just contact Microsoft support via chat, it’s quick”|v=6.39,a=4.83,d=6.02,hit=1,key=thought
761264428012756992|20160804141557|@Evanextreme|Surprised that Microsoft hasn't purchased Canonical yet. It'd be a much better acquisition than Cyanogen was|v=7.47,a=7.47,d=6.11,hit=1,key=surprised
761264256218259456|20160804141516|@mgjohansen|@Microsoft Plz fix your download link for Office for Mac - it's broken in the #Office365 portal|v=4.25,a=4.68,d=4.81,hit=2,key=office-broken
761264115981484032|20160804141443|@Maldonado505|@ToddKlindt Hi Todd. Can I use a shared SQL server for a SP Farm without making my farm a  non-supported by Microsoft setup? Thanks!|v=5.53,a=3.9,d=5.59,hit=2,key=farm-farm
761264113574182912|20160804141442|@Lotp_Business|Business LOTP update: businessinsider: Satya Nadella says this book gave him the 'intuition' he needed to revamp Microsoft …|v=5.72,a=4.17,d=5.3,hit=1,key=book
761263908292272128|20160804141353|@CrystalOldman|@theBBBAwards @RuthOshikanlu @Microsoft @Roche @GoalMindLtd well done Ruth. What a star QN @TheQNI!|v=7.27,a=5.83,d=4.68,hit=1,key=star
761263705531248640|20160804141305|@nzqtn|July 28 (Reuters) - Microsoft Corp said it would cut about 2,850 more jobs over the next 12 months, taking its total planned job cuts to|v=3.64,a=5,d=4.7,hit=1,key=cut
761263313053515776|20160804141132|@chrissimari|Ellipsis keyboard shortcuts:. [OS X: OPTION + semicolon]. [Windows: ALT + 0133]. @microsoft - wtf?|v=6.49,a=4.74,d=6.34,hit=1,key=option
761262901407674368|20160804140953|@gus33000|I have to say, props for Microsoft for building a feature that can work anymore, when you think of it it's a nice piece of technology|v=5.69,a=4.11,d=5.39,hit=2,key=building-nice
761262690081865729|20160804140903|@sixth_formpoet|The snooze button on Microsoft Outlook meeting reminders gives a very misleading idea of how OK it is to take naps directly before meetings.|v=7,a=5.86,d=6.26,hit=1,key=idea
761262284735860736|20160804140726|@smsbear19|Microsoft 365 and SharePoint can make your life easier when working with a group. Standardize processes, workflows, & guidelines.#SIDLIT2016|v=7.27,a=6.02,d=5.72,hit=1,key=life
761262075058397184|20160804140636|@feelisgood|#OS #news - This Windows trojan wants to party like it's 1993 - The Next Web  #windows #microsoft|v=7.86,a=6.69,d=5.83,hit=1,key=party
761261937279770624|20160804140604|@colbytylerford|Microsoft: itsmichaelwest Glad you love it, Michael!|v=8.72,a=6.44,d=7.11,hit=1,key=love
761261857185333248|20160804140544|@ChewMango|PSA: Don't update to Win 10 anniversary update. It's fucked my PC anytime I load up a web browser. Don't release broken updates @Microsoft|v=6.65,a=6.64,d=5.46,hit=2,key=win-broken
761261717582217218|20160804140511|@frameshift_owl|It's all fun and games until Windows 10 won't display your second drive anymore so I've lost all my files. Thanks @Microsoft|v=6.27,a=6.61,d=4.71,hit=2,key=fun-lost
761261171219443712|20160804140301|@egoriikryukov|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761261156187136002|20160804140257|@jenn|(Also, this is the first time I’ve developed something for a purely @microsoft platform in 22 years). #timeschange|v=5.31,a=4.64,d=4.63,hit=1,key=time
761261117481988096|20160804140248|@nikitinaleonil2|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761260955023966208|20160804140209|@NicoleJ63051389|Test4pass microsoft practice upon 70-243 viva depression demo questions 4shared: uOGf|v=1.85,a=4.54,d=2.91,hit=1,key=depression
761260947252006912|20160804140208|@SarahTolcser|I did finally configure the start menu to hide all the Xbox crap using an xml file. SCHOOLS USE WINDOWS. This was a nightmare, Microsoft.|v=4.32,a=5.28,d=3.4,hit=1,key=hide
761260799192993793|20160804140132|@ghostgrI|that little fucking paper clip thing from Microsoft office would make a better president than our current candidates|v=5.22,a=3.28,d=5,hit=2,key=paper-office
761260698047393793|20160804140108|@daniillobanov11|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761260692863266816|20160804140107|@panteleimongal3|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761260691055443968|20160804140106|@yvangelica|⚠️ I have art appreciation,exploring writing,writing matters,Microsoft office,marriage&family,&u.s history 1  books I need to get rid of 📚|v=5.94,a=4.34,d=5.05,hit=2,key=art-history
761260686412550144|20160804140105|@sitspak|Microsoft: itsmichaelwest Glad you love it, Michael!|v=8.72,a=6.44,d=7.11,hit=1,key=love
761260634155524096|20160804140053|@bespalovalgis11|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761260555114078208|20160804140034|@kevinpmoriarty|Microsoft Edge isn't too bad. Haven't needed to betray it yet.|v=1.68,a=7.24,d=4.92,hit=1,key=betray
761260423148478465|20160804140003|@MiddletownPL|BCUG: Microsoft Word. Date: 8/4/2016 - Time: 6:30 PM. Word Processing Computer Workshop. Location: Computer Lab|v=6.24,a=4.75,d=5.29,hit=2,key=computer-computer
761260075679883264|20160804135840|@noober022016|Microsoft: itsmichaelwest Glad you love it, Michael!|v=8.72,a=6.44,d=7.11,hit=1,key=love
761259719629471744|20160804135715|@SarahTolcser|I hate Windows 10 and I hate Microsoft and I hate group policy. They broke settings that worked! We are not speaking. Go away.|v=2.12,a=6.95,d=5.05,hit=3,key=hate-hate-hate
761259711446577152|20160804135713|@Terry1844|Player just won in Microsoft Minesweeper, sweeping a 16x16 board in 146 seconds!|v=4.82,a=3.36,d=4.98,hit=1,key=board
761259653372125184|20160804135659|@HeyyThereLadies|@majornelson Who the heck downloads music on a USB. Are we stuck in 2005? I have my music in my iPhone but Microsoft don't accept Apple.|v=8.13,a=5.32,d=6.39,hit=2,key=music-music
761259246579224576|20160804135522|@Who_IsTreClark|#NCAT20 #UNCG20 You DO NOT have to buy a Microsoft to get Microsoft Office just use your student email address to get it free!!!!|v=5.24,a=4.08,d=5.59,hit=1,key=office
761259102475546624|20160804135448|@franckzang|Hey @Microsoft, why did you guys took off Cortana of some windows 10 editions in the anniversary update?. Precisely the Win 10 Pro Education|v=7.8,a=6.79,d=6.77,hit=2,key=win-education
761258975086186496|20160804135417|@freeopensource1|Other companies reply to criticism on Twitter. Not #Windows10. My clock shows the wrong time. You would think #Microsoft would do something?|v=5.14,a=4.02,d=4.67,hit=1,key=clock
761258719116046336|20160804135316|@LPSquirtleKing|And I want to hang onto Forza and Halo: MCC for the eventual re-purchase whenever Microsoft releases a good version of the console|v=7.47,a=5.43,d=6.41,hit=1,key=good
761258063873634305|20160804135040|@NamoryLFC|Microsoft is taking life to another level literally, WOAH!!|v=7.27,a=6.02,d=5.72,hit=1,key=life
761257959653462017|20160804135015|@InsaneGunman|@majornelson @ID_Xbox Will you be shuttling people between the convention center and Microsoft campus like last year?|v=7.33,a=5.94,d=6.14,hit=1,key=people
761257863155183616|20160804134952|@Emily_Lindsey7|Microsoft  Office  has been downloading for three days now and not even close to done|v=5.24,a=4.08,d=5.59,hit=1,key=office
761257859292147712|20160804134951|@NormaJoan1|The blind alley pertaining to microsoft windows ce 7 authentication: iMSP|v=3.77,a=4.65,d=3.66,hit=2,key=blind-alley
761257663984459778|20160804134905|@need4geeks|Microsoft to host Machine Learning and Data Sciences Conference in Bengaluru next week #technews|v=5.09,a=3.82,d=5.23,hit=1,key=machine
761257486464589824|20160804134822|@DeekeTweak|Phil Spencer: We have things to say this fall. Tokyo Game Show = Fall. . Microsoft listed in "AI area" in TGS listing. . Hololens games reveal?|v=6.98,a=5.89,d=5.7,hit=1,key=game
761257434660769792|20160804134810|@Microsoft|@itsmichaelwest Glad you love it, Michael!|v=8.72,a=6.44,d=7.11,hit=1,key=love
761257374938042369|20160804134756|@anildash_ebooks|I am (sadly) used to be overworked at Amazon, Microsoft has to be both proud and exasperated.|v=8.03,a=5.56,d=6.74,hit=1,key=proud
761257226992508928|20160804134721|@msmarieh|A10. Sat for my Microsoft Office Specialist exam for Word 2013 today.  #adminchat|v=5.24,a=4.08,d=5.59,hit=1,key=office
761257164962799616|20160804134706|@dbaker_bat|*something* happens when you make the window smaller, an aspiring web dev, to learn Microsoft .NET stuff?|v=6.51,a=4.64,d=5.52,hit=2,key=window-learn
761257068384907265|20160804134643|@msmarieh|A10.  I decided to sit for the Microsoft Office Specialist exam for Word 2013.  #adminchat|v=5.24,a=4.08,d=5.59,hit=1,key=office
761257029734309888|20160804134634|@DeekeTweak|Microsoft will be at the Tokyo Game Show in Sept., so this is where Phil Spencer will "visit new gamers" and "say new things this Fall"|v=6.98,a=5.89,d=5.7,hit=1,key=game
761257017654870016|20160804134631|@coachWP_scott|@jan_dembowski it will be next Wednesday at Microsoft 41rst and 8th at 6PM.  We would love to have you explain support.|v=8.72,a=6.44,d=7.11,hit=1,key=love
761256570197909504|20160804134444|@solarmacaroon79|@Microsoft what the hell I can't log in to my Xbox live acount and I make a acount for security but it doesn't work 😤😠 wtf|v=2.24,a=5.38,d=3.24,hit=1,key=hell
761256355080482816|20160804134353|@Andre876ix|how do i get microsoft office word 2007 on my windows lapop?|v=5.24,a=4.08,d=5.59,hit=1,key=office
761256321022910464|20160804134345|@desouzabruno|I spent 0 minutes doing microsoft health bonus. 0 kilojoules burned. #LoseIt|v=6.81,a=5.13,d=5.83,hit=1,key=health
761255634708729857|20160804134101|@hardik6000|@TechnicalGuruji @YouTube Microsoft band 2 worth for buying or any other smart watch|v=5.78,a=4.1,d=5.37,hit=1,key=watch
761254778504515584|20160804133737|@newskull|Hey, @Microsoft: can we get a feature in Skype for Business that just calls the person you're IMing if you're typing less than 70wpm? TIA|v=6.32,a=4.19,d=5.35,hit=1,key=person
761254420579430400|20160804133611|@blakersdozen|Ahahaha someday I hope to have such a wide readership and such clumsy PR correspondents that I have a Microsoft dossier|v=5.62,a=5.31,d=4.6,hit=2,key=hope-clumsy
761254332775829504|20160804133551|@kittenarellano|@Ederbriones_7 yea they called my brother and he was like Microsoft wtf and then he checked his emails and that's when he found out 💀|v=7.11,a=4.71,d=5.12,hit=1,key=brother
761254217528987648|20160804133523|@TweetSniper|@noobde I get the same message about Firefox on my laptop. If it's not Microsoft's browser, they'll lie to get you to use theirs.|v=2.79,a=5.96,d=3.3,hit=1,key=lie
761254025970999296|20160804133437|@turinginst|@mehrotrabhinav @MSFTResearchCam looks great! Love the @turinginst hoody made it to Microsoft!|v=8.72,a=6.44,d=7.11,hit=1,key=love
761253562462507009|20160804133247|@riyadhalnur|installing Bash on #Windows10 is a 3 step clock and reboot process. why @Microsoft why?|v=5.14,a=4.02,d=4.67,hit=1,key=clock
761253375702929408|20160804133202|@MaryanneWariara|Dear Microsoft word, I'm pretty sure I spelt my name right|v=6.96,a=5.19,d=5.33,hit=2,key=pretty-name
761253353573666816|20160804133157|@aprelinagorbac4|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761253256035045376|20160804133134|@tainagolubeva89|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761253170722906113|20160804133113|@erislavodincov|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761253105346416640|20160804133058|@UHDDreamer|For the love of god read the updated lack of privacy terms from Microsoft|v=7.91,a=5.24,d=6.15,hit=3,key=love-god-privacy
761252909191266304|20160804133011|@florenciyamois4|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761252869106339840|20160804133002|@lazuritakoroly1|Process Microsoft Windows within your Mac computer together with VMware|v=6.24,a=4.75,d=5.29,hit=1,key=computer
761252827486310400|20160804132952|@camierrant|microsoft office is free for butler students #godbless|v=6.9,a=4.49,d=5.92,hit=2,key=office-free
761252612108906496|20160804132900|@fusioncashmoney|Fifty bucks in free rides Microsoft fans. Lyft credit code CHIC gives $50 in free rides to top uber promo. Its rocking.|v=8.26,a=5.15,d=6.35,hit=2,key=free-free
